property_id,households,buildings,building_age,min_area,max_area,floor_area_ratio,sale_price_min,sale_price_max,jeonse_price_min,jeonse_price_max,price_per_pyeong,sale_transactions,jeonse_transactions,total_transactions,jeonse_ratio,gap,sale_price_range_ratio,price_deviation_ratio,transactions_per_household,has_sale_price,has_jeonse_price,has_transactions,abnormal_jeonse_low,abnormal_jeonse_high,abnormal_price_dev,low_gap_flag,no_transaction_flag,excessive_price_range,fraud_score,is_suspicious,risk_level
12949,18,1,21,99.2,99.28,387,80000,91000,0,0,2666,6,0,6,0.0,0,0.1375,-0.2656668183511578,0.3333333333333333,1,0,1,0,0,0,0,0,0,0,0,0
14252,19,1,22,185.77,189.32,287,100000,120000,0,0,1780,8,0,8,0.0,0,0.2,-0.509710028756587,0.42105263157894735,1,0,1,0,0,1,0,0,0,7,0,0
23941,12,1,22,152.84,152.84,274,110000,130000,0,0,2379,7,0,7,0.0,0,0.18181818181818182,-0.34471919011905644,0.5833333333333334,1,0,1,0,0,0,0,0,0,0,0,0
3428,134,2,24,84.23,109.06,274,65000,100000,52000,52000,2551,53,1,57,80.0,13000,0.5384615384615384,-0.2973428558191311,0.4253731343283582,1,1,1,0,0,0,1,0,0,3,0,0
135563,12,1,4,24.64,29.9,249,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
108056,16,1,23,74.8,74.8,297,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
126162,20,1,6,29.54,31.91,249,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
151939,10,1,3,65.52,65.52,228,59000,59000,0,0,2977,1,0,1,0.0,0,0.0,-0.1800037952855952,0.1,1,0,1,0,0,0,0,0,0,0,0,0
100837,90,1,34,95.97,95.97,0,125000,130000,0,0,4306,3,0,3,0.0,0,0.04,0.18606102032254856,0.03333333333333333,1,0,1,0,0,0,0,0,0,0,0,0
14468,19,1,22,85.12,99.84,285,63000,67000,0,0,2447,4,0,4,0.0,0,0.06349206349206349,-0.32598901144234177,0.21052631578947367,1,0,1,0,0,0,0,0,0,0,0,0
27110,19,1,21,60.08,114.32,299,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
602,66,1,36,73.43,111.9,143,90000,135000,0,0,4052,11,0,12,0.0,0,0.5,0.11609829408893795,0.18181818181818182,1,0,1,0,0,0,0,0,0,0,0,0
3756,196,3,24,83.07,144.99,359,73000,130000,0,0,2905,25,0,25,0.0,0,0.7808219178082192,-0.19983574917858718,0.12755102040816327,1,0,1,0,0,0,0,0,0,0,0,0
125916,9,1,8,37.43,63.28,198,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
128896,10,1,5,60.96,63.03,249,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
156872,9,1,3,47.3,77.49,197,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
11973,19,1,22,40.86,94.69,243,32000,80000,25000,25000,2589,2,1,3,78.1,7000,1.5,-0.2868759912644965,0.15789473684210525,1,1,1,0,0,0,1,0,0,3,0,0
105731,12,1,23,89.62,89.62,276,65000,65000,0,0,2398,4,0,4,0.0,0,0.0,-0.33948575784173907,0.3333333333333333,1,0,1,0,0,0,0,0,0,0,0,0
24956,41,3,19,92.14,109.13,229,100000,100000,0,0,3588,2,0,2,0.0,0,0.0,-0.011707630999232638,0.04878048780487805,1,0,1,0,0,0,0,0,0,0,0,0
113142,18,1,13,62.25,64.55,199,62000,70000,0,0,3293,6,0,6,0.0,0,0.12903225806451613,-0.09296355319968592,0.3333333333333333,1,0,1,0,0,0,0,0,0,0,0,0
25251,72,1,18,110.06,110.23,431,120000,120000,0,0,3604,15,0,15,0.0,0,0.0,-0.0073005301341233075,0.20833333333333334,1,0,1,0,0,0,0,0,0,0,0,0
173682,23,1,1,115.31,215.87,249,80500,155000,0,0,2308,98,0,98,0.0,0,0.9254658385093167,-0.36427570020797906,4.260869565217392,1,0,1,0,0,0,0,0,0,0,0,0
147185,328,2,1,70.29,138.76,430,110000,200000,0,0,5173,37,0,38,0.0,0,0.8181818181818182,0.4248707984506604,0.11585365853658537,1,0,1,0,0,0,0,0,0,0,0,0
125353,6,1,23,67.26,86.68,296,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
125078,20,2,9,39.24,56.26,199,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
148397,24,2,8,53.58,57.96,183,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
179018,16,2,12,30.67,57.85,193,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
125739,12,1,22,95.04,95.11,257,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
9327,87,1,23,103.36,103.36,299,95000,105000,0,0,3038,6,0,6,0.0,0,0.10526315789473684,-0.16320172323736587,0.06896551724137931,1,0,1,0,0,0,0,0,0,0,0,0
112628,10,1,18,88.03,88.03,198,70000,75000,0,0,2629,3,0,3,0.0,0,0.07142857142857142,-0.27585823910172314,0.3,1,0,1,0,0,0,0,0,0,0,0,0
141001,21,1,4,78.06,78.06,249,82000,82000,0,0,3473,1,0,1,0.0,0,0.0,-0.04338366846720595,0.047619047619047616,1,0,1,0,0,0,0,0,0,0,0,0
128195,65,1,6,35.7,59.34,249,24000,37000,0,0,2222,10,0,12,0.0,0,0.5416666666666666,-0.38796386735794175,0.18461538461538463,1,0,1,0,0,0,0,0,0,0,0,0
112033,14,1,25,98.58,99.64,251,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
111003,19,1,22,83.54,83.54,199,70000,70000,0,0,2770,3,0,3,0.0,0,0.0,-0.23702066272794717,0.15789473684210525,1,0,1,0,0,0,0,0,0,0,0,0
16598,10,1,24,71.75,72.34,169,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
16586,19,1,23,167.86,167.86,385,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
9820,18,1,32,91.3,144.93,194,78000,135000,0,0,2824,3,0,3,0.0,0,0.7307692307692307,-0.22214669730820316,0.16666666666666666,1,0,1,0,0,0,0,0,0,0,0,0
3113,19,1,30,260.67,260.67,332,220000,250000,0,0,2790,11,0,11,0.0,0,0.13636363636363635,-0.2315117866465605,0.5789473684210527,1,0,1,0,0,0,0,0,0,0,0,0
108027,13,1,19,67.25,67.25,198,62000,65000,0,0,3048,3,0,3,0.0,0,0.04838709677419355,-0.16044728519667253,0.23076923076923078,1,0,1,0,0,0,0,0,0,0,0,0
880,140,1,27,80.07,113.44,282,78000,95000,0,0,3220,26,0,26,0.0,0,0.21794871794871795,-0.11307095089674724,0.18571428571428572,1,0,1,0,0,0,0,0,0,0,0,0
3322,78,1,23,111.75,140.15,367,95000,115000,0,0,2810,8,0,8,0.0,0,0.21052631578947367,-0.22600291056517383,0.10256410256410256,1,0,1,0,0,0,0,0,0,0,0,0
26694,22,1,18,90.32,102.71,199,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
645,135,1,32,80.76,101.24,260,68000,105000,0,0,2783,61,0,61,0.0,0,0.5441176470588235,-0.23343989327504583,0.45185185185185184,1,0,1,0,0,0,0,0,0,0,0,0
128330,21,1,6,80.96,80.96,249,82000,100000,63000,75000,3348,5,4,9,76.8,19000,0.21951219512195122,-0.0778141439758726,0.42857142857142855,1,1,1,0,0,0,1,0,0,3,0,0
177738,49,1,1,45.91,82.38,199,55000,92200,0,0,3960,4,0,4,0.0,0,0.6763636363636364,0.0907574641145593,0.08163265306122448,1,0,1,0,0,0,0,0,0,0,0,0
646,417,3,31,106.15,106.24,321,135000,143000,0,0,4204,48,0,49,0.0,0,0.05925925925925926,0.1579657523074766,0.11750599520383694,1,0,1,0,0,0,0,0,0,0,0,0
644,275,4,40,86.93,139.9,167,104500,175000,60000,60000,3974,12,10,30,57.4,44500,0.6746411483253588,0.09461367737152997,0.10909090909090909,1,1,1,0,0,0,1,0,0,3,0,0
3111,18,1,29,217.37,217.37,399,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
113116,15,1,12,17.59,109.05,169,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
144182,80,1,14,18.91,26.57,199,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
14244,18,1,23,124.79,124.79,299,95000,112000,0,0,2517,8,0,8,0.0,0,0.17894736842105263,-0.30670794515748845,0.4444444444444444,1,0,1,0,0,0,0,0,0,0,0,0
183521,70,7,9,38.01,64.42,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
16159,56,3,22,91.15,91.15,276,85000,85000,0,0,3083,1,0,1,0.0,0,0.0,-0.15080675205424587,0.017857142857142856,1,0,1,0,0,0,0,0,0,0,0,0
10282,18,1,26,106.72,137.55,223,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
146988,92,1,11,22.68,74.91,199,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
123070,26,1,7,57.34,57.98,249,72000,105000,0,0,4151,7,0,12,0.0,0,0.4583333333333333,0.14336723069180193,0.46153846153846156,1,0,1,0,0,0,0,0,0,0,0,0
100408,18,1,20,97.95,97.95,281,98000,98000,0,0,3307,1,0,1,0.0,0,0.0,-0.08910733994271526,0.05555555555555555,1,0,1,0,0,0,0,0,0,0,0,0
171898,28,1,1,47.98,70.13,199,48900,57500,0,0,3369,14,0,14,0.0,0,0.17586912065439672,-0.0720298240904166,0.5,1,0,1,0,0,0,0,0,0,0,0,0
11381,151,2,21,105.89,147.82,243,102500,130000,0,0,3200,39,0,40,0.0,0,0.2682926829268293,-0.1185798269781339,0.26490066225165565,1,0,1,0,0,0,0,0,0,0,0,0
101257,25,1,19,106.21,109.5,239,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
114530,18,1,9,23.87,51.51,199,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
137621,10,1,9,30.22,50.77,199,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
106012,19,1,20,85.64,161.2,198,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
102677,12,1,22,76.08,107.66,246,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
13497,14,1,26,286.45,286.45,351,230000,240000,0,0,2654,7,0,7,0.0,0,0.043478260869565216,-0.2689721439999898,0.5,1,0,1,0,0,0,0,0,0,0,0,0
3112,18,1,29,249.94,250.66,394,240000,280000,130000,130000,3174,5,2,9,54.2,110000,0.16666666666666666,-0.12574136588393656,0.5,1,1,1,0,0,0,1,0,0,3,0,0
9365,49,1,24,108.46,109.4,270,85000,89000,0,0,2591,12,0,12,0.0,0,0.047058823529411764,-0.28632510365635777,0.24489795918367346,1,0,1,0,0,0,0,0,0,0,0,0
101474,60,1,15,109.91,148.54,198,108000,135000,0,0,3248,11,0,11,0.0,0,0.25,-0.10535852438280591,0.18333333333333332,1,0,1,0,0,0,0,0,0,0,0,0
3318,57,1,23,103.44,110.81,283,85000,103000,0,0,2716,4,0,4,0.0,0,0.21176470588235294,-0.25189462814769115,0.07017543859649122,1,0,1,0,0,0,0,0,0,0,0,0
127019,26,1,6,67.31,67.31,249,85000,85000,0,0,4175,1,0,1,0.0,0,0.0,0.14997788198946593,0.038461538461538464,1,0,1,0,0,0,0,0,0,0,0,0
23858,19,1,20,103.43,103.43,295,95000,95000,0,0,3036,1,0,1,0.0,0,0.0,-0.16375261084550455,0.05263157894736842,1,0,1,0,0,0,0,0,0,0,0,0
625,384,4,26,60.18,141.74,319,58500,165000,0,0,3214,77,0,81,0.0,0,1.8205128205128205,-0.11472361372116324,0.2109375,1,0,1,0,0,0,0,0,1,5,0,0
109217,482,5,9,83.0,108.81,291,134000,172000,70000,86000,5337,30,4,34,52.2,64000,0.2835820895522388,0.47004358231803106,0.07053941908713693,1,1,1,0,0,0,1,0,0,3,0,0
648,415,4,38,81.74,96.95,248,115000,143000,43000,55000,4651,29,5,56,37.4,72000,0.24347826086956523,0.2810891327264685,0.13493975903614458,1,1,1,0,0,0,1,0,0,3,0,0
649,708,6,30,101.17,101.17,249,145000,155000,0,0,4738,5,0,41,0.0,0,0.06896551724137931,0.3050527436805005,0.05790960451977401,1,0,1,0,0,0,0,0,0,0,0,0
107271,20,1,27,87.08,87.08,201,62000,62000,0,0,2354,1,0,1,0.0,0,0.0,-0.35160528522078976,0.05,1,0,1,0,0,0,0,0,0,0,0,0
422,557,7,26,58.83,223.83,276,69000,260000,63000,100000,3877,59,5,73,91.3,6000,2.7681159420289854,0.06789562837680464,0.1310592459605027,1,1,1,0,1,0,1,0,1,13,1,1
151625,14,1,7,20.59,38.31,199,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
147487,18,1,6,35.43,38.14,187,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
106802,19,1,17,86.85,184.35,195,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
17479,19,1,26,274.23,275.19,397,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
3319,73,1,23,103.1,103.1,0,83000,85000,0,0,2661,10,0,10,0.0,0,0.024096385542168676,-0.26704403737150445,0.136986301369863,1,0,1,0,0,0,0,0,0,0,0,0
13501,19,1,26,290.07,290.07,397,230000,280000,0,0,2621,8,0,8,0.0,0,0.21739130434782608,-0.2780617895342778,0.42105263157894735,1,0,1,0,0,0,0,0,0,0,0,0
100456,18,1,24,91.83,91.83,278,80000,80000,0,0,2880,1,0,1,0.0,0,0.0,-0.2067218442803205,0.05555555555555555,1,0,1,0,0,0,0,0,0,0,0,0
119719,40,1,11,31.57,31.57,249,20000,20000,0,0,2094,1,0,1,0.0,0,0.0,-0.4232206742788164,0.025,1,0,1,0,0,0,0,0,0,0,0,0
140813,82,1,4,31.01,31.2,249,20000,26000,0,0,2132,6,0,6,0.0,0,0.3,-0.4127538097241817,0.07317073170731707,1,0,1,0,0,0,0,0,0,0,0,0
10655,73,1,23,78.6,78.6,296,75000,75000,0,0,3154,1,0,1,0.0,0,0.0,-0.13125024196532323,0.0136986301369863,1,0,1,0,0,0,0,0,0,0,0,0
153260,28,1,3,76.13,76.13,249,86900,89900,0,0,3773,7,0,7,0.0,0,0.03452243958573072,0.03924947275359399,0.25,1,0,1,0,0,0,0,0,0,0,0,0
21868,42,1,21,66.95,101.03,216,68000,85000,0,0,3358,2,0,2,0.0,0,0.25,-0.07505970593517926,0.047619047619047616,1,0,1,0,0,0,0,0,0,0,0,0
131102,71,1,5,71.91,74.34,199,80000,85000,0,0,3678,13,0,13,0.0,0,0.0625,0.013082311367007346,0.18309859154929578,1,0,1,0,0,0,0,0,0,0,0,0
100679,28,1,24,103.9,103.9,297,83000,87000,0,0,2641,3,0,3,0.0,0,0.04819277108433735,-0.2725529134528911,0.10714285714285714,1,0,1,0,0,0,0,0,0,0,0,0
3762,132,1,39,76.68,76.68,194,75000,75000,0,0,3233,1,0,1,0.0,0,0.0,-0.10949018144384591,0.007575757575757576,1,0,1,0,0,0,0,0,0,0,0,0
169637,29,1,1,72.99,110.29,192,67500,114600,0,0,3057,44,0,44,0.0,0,0.6977777777777778,-0.15796829096004855,1.5172413793103448,1,0,1,0,0,0,0,0,0,0,0,0
27157,49,1,17,102.97,133.67,185,84000,84000,0,0,2697,1,0,4,0.0,0,0.0,-0.25712806042500846,0.08163265306122448,1,0,1,0,0,0,0,0,0,0,0,0
115046,697,7,6,75.04,144.99,299,200000,350000,86000,130000,8811,92,28,146,43.0,114000,0.75,1.4269353576548947,0.20946915351506457,1,1,1,0,0,1,1,0,0,10,1,1
989,349,2,23,52.83,108.1,372,65000,130000,0,0,4067,59,0,59,0.0,0,1.0,0.12022995114997795,0.16905444126074498,1,0,1,0,0,0,0,0,0,0,0,0
16590,16,1,26,274.56,290.29,345,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
21882,19,1,23,81.63,81.63,234,60000,60000,0,0,2430,1,0,1,0.0,0,0.0,-0.33067155611152044,0.05263157894736842,1,0,1,0,0,0,0,0,0,0,0,0
22114,114,3,19,105.97,105.97,239,120000,125000,0,0,3743,10,0,10,0.0,0,0.041666666666666664,0.030986158631514,0.08771929824561403,1,0,1,0,0,0,0,0,0,0,0,0
650,895,9,30,79.85,138.86,226,99500,170000,54000,75000,4119,56,6,63,54.3,45500,0.7085427135678392,0.13455302896158328,0.07039106145251396,1,1,1,0,0,0,1,0,0,3,0,0
168118,58,1,1,70.02,70.02,247,109000,136000,80000,85000,5146,122,4,126,73.4,29000,0.24770642201834864,0.4174338157407884,2.1724137931034484,1,1,1,0,0,0,1,0,0,3,0,0
27033,19,1,22,96.66,175.72,209,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
9291,19,1,24,93.28,119.5,248,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
27032,12,1,19,64.49,84.17,199,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
3760,19,1,26,143.49,143.49,0,89000,89000,0,0,2050,1,0,1,0.0,0,0.0,-0.435340201657867,0.05263157894736842,1,0,1,0,0,0,0,0,0,0,0,0
3761,49,1,25,93.97,107.62,259,93000,95000,0,0,3272,9,0,9,0.0,0,0.021505376344086023,-0.09874787308514192,0.1836734693877551,1,0,1,0,0,0,0,0,0,0,0,0
16612,28,1,22,48.87,101.29,248,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
8979,60,1,23,85.59,105.81,305,60000,80000,0,0,2317,3,0,3,0.0,0,0.3333333333333333,-0.3617967059713551,0.05,1,0,1,0,0,0,0,0,0,0,0,0
3320,132,1,23,74.05,99.18,299,95000,102000,0,0,4241,3,0,5,0.0,0,0.07368421052631578,0.16815717305804193,0.03787878787878788,1,0,1,0,0,0,0,0,0,0,0,0
642,104,1,34,98.07,98.07,233,120000,120000,57000,58000,4045,3,3,6,47.5,63000,0.0,0.11417018746045261,0.057692307692307696,1,1,1,0,0,0,1,0,0,3,0,0
19365,166,2,19,105.84,105.84,223,123000,140000,0,0,3842,28,0,28,0.0,0,0.13821138211382114,0.05825509523437798,0.1686746987951807,1,0,1,0,0,0,0,0,0,0,0,0
3074,82,1,28,69.18,113.42,385,58000,95000,0,0,2772,14,0,14,0.0,0,0.6379310344827587,-0.2364697751198085,0.17073170731707318,1,0,1,0,0,0,0,0,0,0,0,0
127615,50,1,6,27.21,48.96,249,22000,47000,0,0,2673,15,0,21,0.0,0,1.1363636363636365,-0.2637387117226725,0.42,1,0,1,0,0,0,0,0,0,0,0,0
26693,40,1,17,99.04,99.16,187,75000,83000,0,0,2503,7,0,7,0.0,0,0.10666666666666667,-0.3105641584144591,0.175,1,0,1,0,0,0,0,0,0,0,0,0
993,1220,10,26,85.31,142.85,319,106500,160000,52000,85000,4127,89,2,107,48.8,54500,0.5023474178403756,0.13675657939413793,0.08770491803278689,1,1,1,0,0,0,1,0,0,3,0,0
137253,411,6,2,71.77,82.78,188,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
125768,875,13,3,130.0,144.9,229,133000,250000,120000,120000,3382,269,1,270,90.2,13000,0.8796992481203008,-0.06844905463751527,0.30857142857142855,1,1,1,0,1,0,1,0,0,8,0,0
102313,812,15,14,78.62,148.35,192,98000,150000,65000,70000,4121,29,3,32,66.3,33000,0.5306122448979592,0.13510391656972193,0.03940886699507389,1,1,1,0,0,0,1,0,0,3,0,0
24040,19,1,22,91.74,94.47,184,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
102314,889,13,14,109.77,150.33,190,110000,140000,85000,85000,3313,19,1,20,77.3,25000,0.2727272727272727,-0.08745467711829925,0.02249718785151856,1,1,1,0,0,0,1,0,0,3,0,0
125354,1078,14,4,116.23,130.14,229,133000,150000,80000,90000,3783,296,9,330,60.2,53000,0.12781954887218044,0.04200391079428733,0.30612244897959184,1,1,1,0,0,0,1,0,0,3,0,0
172685,26,1,6,76.7,76.7,237,0,0,46000,46000,0,0,1,1,0.0,0,0.0,0.0,0.038461538461538464,0,1,1,0,0,0,0,0,0,0,0,0
125343,508,6,4,81.83,81.83,194,0,0,0,0,0,0,0,2,0.0,0,0.0,0.0,0.003937007874015748,0,0,1,0,0,0,0,0,0,0,0,0
19507,173,3,19,81.32,142.79,226,88000,130000,0,0,3577,16,0,16,0.0,0,0.4772727272727273,-0.014737512843995302,0.09248554913294797,1,0,1,0,0,0,0,0,0,0,0,0
176700,16,1,6,74.46,74.46,202,57000,57000,0,0,2531,2,0,2,0.0,0,0.0,-0.3028517319005178,0.125,1,0,1,0,0,0,0,0,0,0,0,0
120822,12,1,19,87.71,87.71,217,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
23026,18,1,21,85.37,88.32,289,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
14330,24,2,22,94.96,94.96,0,144000,144000,0,0,5013,1,0,1,0.0,0,0.0,0.38079978979956713,0.041666666666666664,1,0,1,0,0,0,0,0,0,0,0,0
103620,19,1,19,93.84,93.84,199,88000,88000,60000,60000,3100,3,1,4,68.2,28000,0.0,-0.1461242073850672,0.21052631578947367,1,1,1,0,0,0,1,0,0,3,0,0
108965,18,1,21,71.6,71.6,274,55000,55000,0,0,2539,1,0,1,0.0,0,0.0,-0.3006481814679631,0.05555555555555555,1,0,1,0,0,0,0,0,0,0,0,0
103759,10,1,19,67.2,86.02,199,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
102695,13,1,18,78.3,81.47,200,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
103929,11,1,21,59.58,94.44,236,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
114900,102,1,7,44.11,60.18,794,29000,52000,23000,33000,2173,22,3,36,79.3,6000,0.7931034482758621,-0.6471326443176703,0.35294117647058826,1,1,1,0,0,1,1,0,0,10,1,1
100657,35,1,22,24.19,30.57,293,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.02857142857142857,0,0,1,0,0,0,0,0,0,0,0,0
10817,174,1,20,245.0,295.92,461,258000,360000,180000,200000,3481,13,5,32,69.8,78000,0.3953488372093023,-0.43473020472609775,0.1839080459770115,1,1,1,0,0,0,1,0,0,3,0,0
146482,4,1,8,41.67,55.93,297,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
115911,18,1,8,83.98,88.23,359,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
127928,15,1,6,38.67,79.63,359,0,0,0,0,0,0,0,8,0.0,0,0.0,0.0,0.5333333333333333,0,0,1,0,0,0,0,0,0,0,0,0
21879,202,1,23,138.68,307.45,919,170000,380000,90000,200000,4052,65,36,177,52.9,80000,1.2352941176470589,-0.34200712138757483,0.8762376237623762,1,1,1,0,0,0,1,0,0,3,0,0
110734,77,1,10,42.36,61.63,0,45800,68000,0,0,3574,27,0,30,0.0,0,0.4847161572052402,-0.41962819640651344,0.38961038961038963,1,0,1,0,0,0,0,0,0,0,0,0
12244,311,1,26,63.13,209.42,936,45000,450000,0,0,2356,14,0,30,0.0,0,9.0,-0.617415789237198,0.09646302250803858,1,0,1,0,0,1,0,0,1,12,1,1
21993,47,1,29,113.53,147.17,853,60000,70000,40000,40000,1747,6,1,13,66.7,20000,0.16666666666666666,-0.7163095856525403,0.2765957446808511,1,1,1,0,0,1,1,0,0,10,1,1
13059,105,1,25,69.2,119.53,1038,0,0,0,0,0,0,0,7,0.0,0,0.0,0.0,0.06666666666666667,0,0,1,0,0,0,0,0,0,0,0,0
22055,130,1,21,255.36,372.1,791,310000,600000,200000,350000,4013,12,26,116,64.5,110000,0.9354838709677419,-0.3483402216506263,0.8923076923076924,1,1,1,0,0,0,1,0,0,3,0,0
21890,162,1,26,76.82,115.21,990,40000,80000,20000,35000,1721,16,4,37,50.0,20000,1.0,-0.7205316524945746,0.22839506172839505,1,1,1,0,0,1,1,0,0,10,1,1
104597,8,1,14,45.22,45.22,358,40000,40000,0,0,2924,1,0,1,0.0,0,0.0,-0.5251798674573713,0.125,1,0,1,0,0,1,0,0,0,7,0,0
21873,148,1,22,136.43,261.02,923,160000,270000,130000,180000,3877,31,28,93,81.2,30000,0.6875,-0.37042487897819043,0.6283783783783784,1,1,1,0,0,0,1,0,0,3,0,0
21888,434,1,27,54.28,135.51,620,27000,100000,17000,35000,1644,41,4,56,63.0,10000,2.7037037037037037,-0.7330354658344455,0.12903225806451613,1,1,1,0,0,1,1,0,1,15,1,2
129707,20,1,5,42.63,42.63,316,0,0,0,0,0,0,0,2,0.0,0,0.0,0.0,0.1,0,0,1,0,0,0,0,0,0,0,0,0
21889,125,1,27,60.12,234.88,853,30000,90000,0,0,1650,17,0,30,0.0,0,2.0,-0.7320611427170529,0.24,1,0,1,0,0,1,0,0,1,12,1,1
149039,44,2,1,104.04,104.76,0,0,0,0,0,0,0,0,15,0.0,0,0.0,0.0,0.3409090909090909,0,0,1,0,0,0,0,0,0,0,0,0
23660,20,1,21,103.85,129.63,299,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
9451,577,1,21,59.44,87.86,846,27000,55000,28000,34000,1502,29,5,57,103.7,-1000,1.037037037037037,-0.7560944462794021,0.09878682842287695,1,1,1,0,1,1,0,0,0,12,1,1
22072,2,1,21,108.28,116.48,434,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
19019,101,1,21,56.18,128.99,399,43400,120000,0,0,2554,17,0,28,0.0,0,1.7649769585253456,-0.5852631263632444,0.27722772277227725,1,0,1,0,0,1,0,0,1,12,1,1
